parnme,dairy,forestry,hort,other,snb,i,j,parnme,base_load
kg_024_043,0.0,0.0,0.0,0.0,0.0,24,43,kg_024_043,0.8232209
kg_024_044,0.0,0.0,0.0,0.0,0.0,24,44,kg_024_044,0.8232209
kg_024_045,0.0,0.0,0.0,0.0,0.0,24,45,kg_024_045,0.3876771
kg_024_046,0.0,0.0,0.0,0.0,0.0,24,46,kg_024_046,0.0
kg_024_047,0.0,0.0,0.0,0.0,0.0,24,47,kg_024_047,0.0
kg_024_048,0.0,0.0,0.0,0.0,0.0,24,48,kg_024_048,0.0
kg_024_049,0.0,0.0,0.0,0.0,0.0,24,49,kg_024_049,0.0
kg_024_050,0.0,0.0,0.0,0.0,0.0,24,50,kg_024_050,0.0
kg_024_051,0.0,0.0,0.0,0.0,0.0,24,51,kg_024_051,0.0
kg_024_052,0.0,0.0,0.0,0.0,0.0,24,52,kg_024_052,0.0
kg_024_053,0.0,0.0,0.0,0.0,0.0,24,53,kg_024_053,0.0
kg_024_054,0.0,0.0,0.0,0.0,0.0,24,54,kg_024_054,0.0
kg_024_055,0.0,0.0,0.0,0.0,0.0,24,55,kg_024_055,0.0
kg_024_056,0.0,0.0,0.0,0.0,0.0,24,56,kg_024_056,0.0
kg_024_057,0.0,0.0,0.0,0.0,0.0,24,57,kg_024_057,0.0
kg_024_058,0.0,0.0,0.0,0.0,0.0,24,58,kg_024_058,0.0
kg_024_059,0.0,0.0,0.0,0.0,0.0,24,59,kg_024_059,0.0
kg_024_060,0.0,0.0,0.0,0.0,0.0,24,60,kg_024_060,0.0
kg_024_061,0.0,0.0,0.0,0.0,0.0,24,61,kg_024_061,0.0
kg_024_062,0.0,0.0,0.0,0.0,0.0,24,62,kg_024_062,0.0
kg_024_063,0.0,0.0,0.0,0.0,0.0,24,63,kg_024_063,0.0
kg_024_064,0.0,0.0,0.0,0.0,0.0,24,64,kg_024_064,0.0
kg_024_065,0.0,0.0,0.0,0.0,0.0,24,65,kg_024_065,0.0
kg_024_066,0.0,0.0,0.0,0.0,0.0,24,66,kg_024_066,0.0
kg_024_067,0.0,0.0,0.0,0.0,0.0,24,67,kg_024_067,0.0
kg_024_068,0.0,0.0,0.0,0.0,0.0,24,68,kg_024_068,0.0
kg_024_069,0.0,0.0,0.0,0.0,0.0,24,69,kg_024_069,0.0
kg_025_000,0.0,0.0,0.0,0.0,0.0,25,0,kg_025_000,0.0
kg_025_001,0.0,0.2198679047,0.0,0.0,0.0,25,1,kg_025_001,0.215236
kg_025_002,0.0,0.040726454,0.0,0.0,0.0,25,2,kg_025_002,0.3653123
kg_025_003,0.0,0.0,0.0,0.0,0.0,25,3,kg_025_003,0.4605721
kg_025_004,0.0,0.0,0.0,0.0,0.2323797812,25,4,kg_025_004,1.156868
kg_025_005,0.0,0.0,0.0,0.0,0.4561824912,25,5,kg_025_005,1.790855
kg_025_006,0.0,0.0,0.0,0.0,0.4056571837,25,6,kg_025_006,1.991691
kg_025_007,0.0,0.0,0.0,0.0,0.9816300397,25,7,kg_025_007,3.544691
kg_025_008,0.0,0.0,0.0,0.0,0.9751000326,25,8,kg_025_008,3.589979
kg_025_009,0.0,0.0,0.0,0.0,0.9962257276,25,9,kg_025_009,3.551067
kg_025_010,0.2615530559,0.0,0.0,0.0,0.7305828928,25,10,kg_025_010,4.1813
kg_025_011,0.6924251722,0.0,0.0,0.0,0.2698910491,25,11,kg_025_011,5.390616
kg_025_012,0.9289580444,0.0,0.0,0.0,0.0710419556,25,12,kg_025_012,5.121575
kg_025_013,0.9732822882,0.0,0.0,0.0,0.0,25,13,kg_025_013,5.090643
kg_025_014,0.879038049,0.0,0.0,0.0,0.0,25,14,kg_025_014,4.910765
kg_025_015,0.3948973839,0.0,0.0,0.0,0.0,25,15,kg_025_015,2.549455
kg_025_016,0.26846712,0.0,0.0,0.0,0.0,25,16,kg_025_016,2.052406
kg_025_017,0.5345357856,0.0,0.0,0.0,0.0,25,17,kg_025_017,3.024871
kg_025_018,0.9795337764,0.0,0.0,0.0,0.0,25,18,kg_025_018,4.991637
kg_025_019,0.9558228985,0.0,0.0,0.0,0.0064545249,25,19,kg_025_019,4.866557
kg_025_020,0.714054859,0.0,0.0,0.0,0.0,25,20,kg_025_020,3.90757
kg_025_021,0.9793704184,0.0,0.0,0.0,0.0,25,21,kg_025_021,5.010288
kg_025_022,0.962733759,0.0,0.0,0.0,0.0,25,22,kg_025_022,5.103231
kg_025_023,0.9719588579,0.0,0.0,0.0,0.0,25,23,kg_025_023,5.167361
kg_025_024,0.8703335667,0.0,0.0,0.0,0.0,25,24,kg_025_024,4.590499
kg_025_025,0.9909443289,0.0,0.0,0.0,0.0,25,25,kg_025_025,5.291165
kg_025_026,0.9516882588,0.0,0.0,0.0483117412,0.0,25,26,kg_025_026,5.296974
kg_025_027,0.9570359599,0.0,0.0,0.0429640401,0.0,25,27,kg_025_027,5.17179
kg_025_028,0.6635250741,0.0,0.0,0.3165960846,0.0,25,28,kg_025_028,4.778285
kg_025_029,0.4212982205,0.0,0.0,0.0334118733,0.084108189,25,29,kg_025_029,3.895999
kg_025_030,0.9760554831,0.0,0.0,0.0,0.0,25,30,kg_025_030,5.177697
kg_025_031,0.689924073,0.0,0.0,0.0,0.0,25,31,kg_025_031,4.494536
kg_025_032,0.7505674263,0.0,0.0,0.0,0.0,25,32,kg_025_032,4.722557
kg_025_033,0.855861152,0.0,0.0,0.0,0.0,25,33,kg_025_033,4.915099
kg_025_034,0.9004025425,0.0,0.0,0.0,0.0,25,34,kg_025_034,5.359863
kg_025_035,0.2165270834,0.0,0.0,0.0,0.3861452077,25,35,kg_025_035,4.001082
kg_025_036,0.287292959,0.0,0.0,0.0,0.6664648453,25,36,kg_025_036,4.229752
kg_025_037,1.0,0.0,0.0,0.0,0.0,25,37,kg_025_037,5.944563
kg_025_038,0.8850370797,0.0,0.0,0.0,0.0,25,38,kg_025_038,5.355855
kg_025_039,0.1246118692,0.0,0.0,0.0,0.0,25,39,kg_025_039,1.461855
kg_025_040,0.0,0.0,0.0,0.0,0.0,25,40,kg_025_040,0.8194455
kg_025_041,0.0,0.0,0.0,0.0,0.0,25,41,kg_025_041,1.383182
kg_025_042,0.0,0.0,0.0,0.0,0.0,25,42,kg_025_042,1.614492
kg_025_043,0.0,0.0,0.0,0.0,0.0,25,43,kg_025_043,1.462907
kg_025_044,0.0,0.0,0.0,0.0,0.0010949757,25,44,kg_025_044,0.8315798
kg_025_045,0.0,0.0,0.0,0.0,0.060477305,25,45,kg_025_045,0.2893338
kg_025_046,0.0,0.0,0.0,0.0,0.0,25,46,kg_025_046,0.0
kg_025_047,0.0,0.0,0.0,0.0,0.0,25,47,kg_025_047,0.0
kg_025_048,0.0,0.0,0.0,0.0,0.0,25,48,kg_025_048,0.0
kg_025_049,0.0,0.0,0.0,0.0,0.0,25,49,kg_025_049,0.0
kg_025_050,0.0,0.0,0.0,0.0,0.0,25,50,kg_025_050,0.0
kg_025_051,0.0,0.0,0.0,0.0,0.0,25,51,kg_025_051,0.0
kg_025_052,0.0,0.0,0.0,0.0,0.0,25,52,kg_025_052,0.0
kg_025_053,0.0,0.0,0.0,0.0,0.0,25,53,kg_025_053,0.0
kg_025_054,0.0,0.0,0.0,0.0,0.0,25,54,kg_025_054,0.0
kg_025_055,0.0,0.0,0.0,0.0,0.0,25,55,kg_025_055,0.0
kg_025_056,0.0,0.0,0.0,0.0,0.0,25,56,kg_025_056,0.0
kg_025_057,0.0,0.0,0.0,0.0,0.0,25,57,kg_025_057,0.0
kg_025_058,0.0,0.0,0.0,0.0,0.0,25,58,kg_025_058,0.0
kg_025_059,0.0,0.0,0.0,0.0,0.0,25,59,kg_025_059,0.0
kg_025_060,0.0,0.0,0.0,0.0,0.0,25,60,kg_025_060,0.0
kg_025_061,0.0,0.0,0.0,0.0,0.0,25,61,kg_025_061,0.0
kg_025_062,0.0,0.0,0.0,0.0,0.0,25,62,kg_025_062,0.0
kg_025_063,0.0,0.0,0.0,0.0,0.0,25,63,kg_025_063,0.0
kg_025_064,0.0,0.0,0.0,0.0,0.0,25,64,kg_025_064,0.0
kg_025_065,0.0,0.0,0.0,0.0,0.0,25,65,kg_025_065,0.0
kg_025_066,0.0,0.0,0.0,0.0,0.0,25,66,kg_025_066,0.0
kg_025_067,0.0,0.0,0.0,0.0,0.0,25,67,kg_025_067,0.0
kg_025_068,0.0,0.0,0.0,0.0,0.0,25,68,kg_025_068,0.0
kg_025_069,0.0,0.0,0.0,0.0,0.0,25,69,kg_025_069,0.0
kg_026_000,0.0,0.0,0.0,0.0,0.0,26,0,kg_026_000,0.0
kg_026_001,0.0,0.0,0.0,0.0,0.0,26,1,kg_026_001,0.0
kg_026_002,0.0,0.0,0.0,0.0,0.0,26,2,kg_026_002,0.0
kg_026_003,0.0,0.0,0.0,0.0,0.0,26,3,kg_026_003,0.0
kg_026_004,0.0,0.0,0.0,0.0,0.0002931605,26,4,kg_026_004,0.0
kg_026_005,0.0,0.0,0.0,0.0,0.0,26,5,kg_026_005,0.0007014509
kg_026_006,0.0,0.0,0.0,0.0,0.0,26,6,kg_026_006,0.59027
kg_026_007,0.0,0.0,0.0,0.0,0.6497822794,26,7,kg_026_007,2.62536
kg_026_008,0.31438002,0.0,0.0,0.0,0.6527299298,26,8,kg_026_008,4.168941
kg_026_009,0.0,0.0,0.0,0.0,1.0,26,9,kg_026_009,3.576595
kg_026_010,0.0,0.0,0.0,0.0,1.0,26,10,kg_026_010,3.580739
kg_026_011,0.2804695967,0.0,0.0,0.0,0.6498861069,26,11,kg_026_011,4.260244
kg_026_012,0.8411149137,0.0,0.0,0.0,0.0925052436,26,12,kg_026_012,4.913795
kg_026_013,0.7270408372,0.0,0.0,0.0,0.0,26,13,kg_026_013,4.89758
kg_026_014,0.9944527869,0.0,0.0,0.0,0.0,26,14,kg_026_014,4.964996
kg_026_015,0.1600488407,0.0,0.0,0.0,0.0,26,15,kg_026_015,1.62055
kg_026_016,0.0,0.0,0.0,0.0,0.0,26,16,kg_026_016,0.8199415
kg_026_017,0.0,0.0,0.0,0.0,0.0,26,17,kg_026_017,0.8273847
kg_026_018,0.7594673354,0.0,0.0,0.0,0.0,26,18,kg_026_018,4.03854
kg_026_019,0.958413322,0.0,0.0,0.0,0.0,26,19,kg_026_019,5.080681
kg_026_020,0.7539557109,0.0,0.0,0.0,0.0,26,20,kg_026_020,4.831663
kg_026_021,0.8856411433,0.0,0.0,0.0,0.0,26,21,kg_026_021,4.620208
kg_026_022,0.7891038,0.0,0.0,0.0,0.0,26,22,kg_026_022,4.514179
kg_026_023,0.8500242776,0.0,0.0,0.0,0.0,26,23,kg_026_023,4.91681
kg_026_024,0.8154950617,0.0,0.0,0.0,0.0,26,24,kg_026_024,4.420124
kg_026_025,0.9994740573,0.0,0.0,0.0,0.0,26,25,kg_026_025,5.312389
kg_026_026,0.6246992915,0.0,0.0,0.0209082484,0.0,26,26,kg_026_026,5.189416
kg_026_027,0.6289804238,0.0,0.0,0.3710195762,0.0,26,27,kg_026_027,4.521824
kg_026_028,0.5238513354,0.0,0.0,0.3345548798,0.0,26,28,kg_026_028,4.538238
kg_026_029,0.2546697041,0.0,0.0,0.0047088725,0.0888504655,26,29,kg_026_029,3.395445
kg_026_030,0.2839072239,0.0,0.0,0.0,0.2422204911,26,30,kg_026_030,3.530122
kg_026_031,0.5696515936,0.0,0.0,0.0,0.0103673544,26,31,kg_026_031,4.176332
kg_026_032,0.4253082152,0.0,0.0,0.0,0.0,26,32,kg_026_032,4.248884
kg_026_033,0.9515316399,0.0,0.0,0.0,0.0,26,33,kg_026_033,4.796872
kg_026_034,0.9470034501,0.0,0.0,0.0,0.0,26,34,kg_026_034,5.465967
kg_026_035,0.3552659732,0.0,0.0,0.0,0.3690323759,26,35,kg_026_035,4.735613
kg_026_036,0.0560284441,1.01e-07,0.0,0.0,0.9215579588,26,36,kg_026_036,3.980051
kg_026_037,0.4294328883,0.3399772851,0.0,0.0,0.1223164645,26,37,kg_026_037,3.369033
kg_026_038,0.0758146941,0.044665106,0.0,0.0,0.0,26,38,kg_026_038,1.21199
kg_026_039,0.0,0.0,0.0,0.0,0.0,26,39,kg_026_039,0.8235315
kg_026_040,0.0,0.0,0.0,0.0,0.0,26,40,kg_026_040,0.8232405
kg_026_041,0.0,0.0159164961,0.0,0.0,0.0,26,41,kg_026_041,5.117723
kg_026_042,0.0,0.0,0.0,0.0,0.0,26,42,kg_026_042,5.944393
kg_026_043,0.0,0.0,0.0,0.0,0.0,26,43,kg_026_043,5.944393
kg_026_044,0.0,0.0,0.0,0.0,0.5087097388,26,44,kg_026_044,4.120653
kg_026_045,0.0,0.0,0.0,0.0,0.5283130645,26,45,kg_026_045,1.953695
kg_026_046,0.0,0.0,0.0,0.0,0.0,26,46,kg_026_046,0.0
kg_026_047,0.0,0.0,0.0,0.0,0.0,26,47,kg_026_047,0.0
kg_026_048,0.0,0.0,0.0,0.0,0.0,26,48,kg_026_048,0.0
kg_026_049,0.0,0.0,0.0,0.0,0.0,26,49,kg_026_049,0.0
kg_026_050,0.0,0.0,0.0,0.0,0.0,26,50,kg_026_050,0.0
kg_026_051,0.0,0.0,0.0,0.0,0.0,26,51,kg_026_051,0.0
kg_026_052,0.0,0.0,0.0,0.0,0.0,26,52,kg_026_052,0.0
kg_026_053,0.0,0.0,0.0,0.0,0.0,26,53,kg_026_053,0.0
kg_026_054,0.0,0.0,0.0,0.0,0.0,26,54,kg_026_054,0.0
kg_026_055,0.0,0.0,0.0,0.0,0.0,26,55,kg_026_055,0.0
kg_026_056,0.0,0.0,0.0,0.0,0.0,26,56,kg_026_056,0.0
kg_026_057,0.0,0.0,0.0,0.0,0.0,26,57,kg_026_057,0.0
kg_026_058,0.0,0.0,0.0,0.0,0.0,26,58,kg_026_058,0.0
kg_026_059,0.0,0.0,0.0,0.0,0.0,26,59,kg_026_059,0.0
kg_026_060,0.0,0.0,0.0,0.0,0.0,26,60,kg_026_060,0.0
kg_026_061,0.0,0.0,0.0,0.0,0.0,26,61,kg_026_061,0.0
kg_026_062,0.0,0.0,0.0,0.0,0.0,26,62,kg_026_062,0.0
kg_026_063,0.0,0.0,0.0,0.0,0.0,26,63,kg_026_063,0.0
kg_026_064,0.0,0.0,0.0,0.0,0.0,26,64,kg_026_064,0.0
kg_026_065,0.0,0.0,0.0,0.0,0.0,26,65,kg_026_065,0.0
kg_026_066,0.0,0.0,0.0,0.0,0.0,26,66,kg_026_066,0.0
kg_026_067,0.0,0.0,0.0,0.0,0.0,26,67,kg_026_067,0.0
kg_026_068,0.0,0.0,0.0,0.0,0.0,26,68,kg_026_068,0.0
kg_026_069,0.0,0.0,0.0,0.0,0.0,26,69,kg_026_069,0.0
kg_027_000,0.0,0.0,0.0,0.0,0.0,27,0,kg_027_000,0.0
kg_027_001,0.0,0.0,0.0,0.0,0.0,27,1,kg_027_001,0.0
kg_027_002,0.0,0.0,0.0,0.0,0.0,27,2,kg_027_002,0.0
kg_027_003,0.0,0.0,0.0,0.0,0.0,27,3,kg_027_003,0.0
kg_027_004,0.0,0.0,0.0,0.0,0.0,27,4,kg_027_004,0.0
kg_027_005,0.0,0.0,0.0,0.0,0.0,27,5,kg_027_005,0.0
kg_027_006,0.0,0.0,0.0,0.0,0.0,27,6,kg_027_006,0.222051
kg_027_007,0.0,0.0,0.0,0.0,0.7331122143,27,7,kg_027_007,2.900802
kg_027_008,0.0498115409,0.0,0.0,0.0,0.9498900107,27,8,kg_027_008,3.674841
kg_027_009,0.0,0.0,0.0,0.0,1.0,27,9,kg_027_009,3.586457
kg_027_010,0.0,0.0,0.0,0.0,0.9932683629,27,10,kg_027_010,3.587825
kg_027_011,0.5618971967,0.0,0.0,0.0,0.3610963765,27,11,kg_027_011,4.582193
kg_027_012,0.8411883771,0.0,0.0,0.0,0.1349007007,27,12,kg_027_012,4.975227
kg_027_013,0.7444529895,0.0,0.0,0.0,0.0,27,13,kg_027_013,5.023036
kg_027_014,0.9962097439,0.0,0.0,0.0,0.0,27,14,kg_027_014,5.043534
kg_027_015,0.8735082935,0.0,0.0,0.0,0.0,27,15,kg_027_015,4.540922
kg_027_016,0.5575108348,0.0,0.0,0.0,0.0501576302,27,16,kg_027_016,3.901755
kg_027_017,0.2271899469,0.0,0.0,0.0,0.3720228141,27,17,kg_027_017,2.770006
kg_027_018,0.7386999459,0.0,0.0,0.0,0.0,27,18,kg_027_018,4.241056
kg_027_019,0.983647698,0.0,0.0,0.0,0.0,27,19,kg_027_019,5.081746
kg_027_020,0.8071124157,0.0,0.0,0.0,0.0,27,20,kg_027_020,5.053892
kg_027_021,0.6621786199,0.0,0.0,0.0,0.1464229325,27,21,kg_027_021,4.330484
kg_027_022,0.605156637,0.0,0.0,0.0,0.0,27,22,kg_027_022,3.660687
kg_027_023,0.8249318682,0.0,0.0,0.0,0.0,27,23,kg_027_023,4.630834
kg_027_024,0.9103327515,0.0,0.0,0.0,0.0,27,24,kg_027_024,4.928107
kg_027_025,0.8205623596,0.0,0.0,0.0,0.11118225,27,25,kg_027_025,5.036852
kg_027_026,0.9427996696,0.0,0.0,0.0,0.0572003304,27,26,kg_027_026,5.328563
kg_027_027,0.8048811992,0.0,0.0552795991,0.0,0.0700855417,27,27,kg_027_027,5.391445
kg_027_028,0.9227581624,0.0,0.0,0.0,0.0592079747,27,28,kg_027_028,5.110634
kg_027_029,0.7839344768,0.0,0.0,0.0,0.0,27,29,kg_027_029,4.082684
kg_027_030,0.7293589579,0.0,0.0,0.0,0.1746584332,27,30,kg_027_030,4.355417
kg_027_031,0.9192318661,0.0,0.0,0.0,0.0428192552,27,31,kg_027_031,4.942743
kg_027_032,0.7079795612,0.0,0.0,0.0,0.0002597198,27,32,kg_027_032,4.687014
kg_027_033,0.93176595,0.0,0.0,0.0,0.0,27,33,kg_027_033,5.027511
kg_027_034,0.8561990787,0.0,0.0,0.0,0.0539463028,27,34,kg_027_034,5.302553
kg_027_035,0.2650887533,0.0,0.0,0.0,0.5989002168,27,35,kg_027_035,4.416242
kg_027_036,0.0960904761,0.0204622433,0.0,0.0,0.8637731743,27,36,kg_027_036,5.551607
kg_027_037,0.1374472189,0.7831493846,0.0,0.0,0.047125112,27,37,kg_027_037,1.825787
kg_027_038,0.0,0.5681168821,0.0,0.0,0.3116680123,27,38,kg_027_038,1.684341
kg_027_039,0.0,0.0,0.0,0.0,0.2619168211,27,39,kg_027_039,1.66071
kg_027_040,0.0,0.4925846721,0.0,0.0,0.0,27,40,kg_027_040,0.8224332
kg_027_041,0.0,0.6424359035,0.0,0.0,0.0,27,41,kg_027_041,2.435346
kg_027_042,0.0,0.0,0.0,0.0,0.0,27,42,kg_027_042,5.944393
kg_027_043,0.0,0.0,0.0,0.0,0.5425169229,27,43,kg_027_043,4.532941
kg_027_044,0.0,0.0,0.0,0.0,0.9060060019,27,44,kg_027_044,3.292245
kg_027_045,0.0,0.0,0.0,0.0,0.8758399157,27,45,kg_027_045,3.180383
kg_027_046,0.0,0.0,0.0,0.0,0.0111079459,27,46,kg_027_046,0.1607711
kg_027_047,0.0,0.0,0.0,0.0,0.0,27,47,kg_027_047,0.0
kg_027_048,0.0,0.0,0.0,0.0,0.0,27,48,kg_027_048,0.02383768
kg_027_049,0.0,0.0,0.0,0.0,0.0,27,49,kg_027_049,0.2028182
kg_027_050,0.0,0.0,0.0,0.0,0.0,27,50,kg_027_050,0.01504799
kg_027_051,0.025604943,0.0,0.0,0.0,0.0013612291,27,51,kg_027_051,0.3235837
kg_027_052,0.4213237127,0.0,0.0,0.0,0.0,27,52,kg_027_052,1.785613
kg_027_053,0.5373768867,0.0,0.0,0.0,0.0,27,53,kg_027_053,3.301771
kg_027_054,0.1526809709,0.0,0.0,0.0,0.0067143305,27,54,kg_027_054,1.05282
kg_027_055,0.0,0.0,0.0,0.0,0.0,27,55,kg_027_055,0.0
kg_027_056,0.0,0.0,0.0,0.0,0.0,27,56,kg_027_056,0.0
kg_027_057,0.0,0.0,0.0,0.0,0.0,27,57,kg_027_057,0.0
kg_027_058,0.0,0.0,0.0,0.0,0.0,27,58,kg_027_058,0.0
kg_027_059,0.0,0.0,0.0,0.0,0.0,27,59,kg_027_059,0.0
kg_027_060,0.0,0.0,0.0,0.0,0.0,27,60,kg_027_060,0.0
kg_027_061,0.0,0.0,0.0,0.0,0.0,27,61,kg_027_061,0.0
kg_027_062,0.0,0.0,0.0,0.0,0.0,27,62,kg_027_062,0.0
kg_027_063,0.0,0.0,0.0,0.0,0.0,27,63,kg_027_063,0.0
kg_027_064,0.0,0.0,0.0,0.0,0.0,27,64,kg_027_064,0.0
kg_027_065,0.0,0.0,0.0,0.0,0.0,27,65,kg_027_065,0.0
kg_027_066,0.0,0.0,0.0,0.0,0.0,27,66,kg_027_066,0.0
kg_027_067,0.0,0.0,0.0,0.0,0.0,27,67,kg_027_067,0.0
kg_027_068,0.0,0.0,0.0,0.0,0.0,27,68,kg_027_068,0.0
kg_027_069,0.0,0.0,0.0,0.0,0.0,27,69,kg_027_069,0.0
kg_028_000,0.0,0.0,0.0,0.0,0.0,28,0,kg_028_000,0.0
kg_028_001,0.0,0.0,0.0,0.0,0.0,28,1,kg_028_001,0.0
kg_028_002,0.0,0.0,0.0,0.0,0.0,28,2,kg_028_002,0.0
kg_028_003,0.0,0.0,0.0,0.0,0.0,28,3,kg_028_003,0.0
kg_028_004,0.0,0.0,0.0,0.0,0.0,28,4,kg_028_004,0.0
kg_028_005,0.0,0.0,0.0,0.0,0.0,28,5,kg_028_005,0.0
kg_028_006,0.0,0.0,0.0,0.0,0.0,28,6,kg_028_006,0.0
kg_028_007,0.0,0.0,0.0,0.0,0.2979372585,28,7,kg_028_007,1.594902
kg_028_008,0.0,0.0,0.0,0.0,0.9996419431,28,8,kg_028_008,3.580009
kg_028_009,0.0,0.0,0.0,0.0,0.9751502024,28,9,kg_028_009,3.550199
kg_028_010,0.0,0.0,0.0,0.0,0.9623454904,28,10,kg_028_010,4.017753
kg_028_011,0.2961735067,0.0,0.0,0.0,0.6684246691,28,11,kg_028_011,4.63912
kg_028_012,0.9970494031,0.0,0.0,0.0,9.34061e-05,28,12,kg_028_012,5.459064
kg_028_013,1.0,0.0,0.0,0.0,0.0,28,13,kg_028_013,5.304745
kg_028_014,0.9629689826,0.0,0.0,0.0,0.0,28,14,kg_028_014,5.076605
kg_028_015,0.9497476821,0.0,0.0,0.0,0.0,28,15,kg_028_015,5.254504
kg_028_016,0.9469211549,0.0,0.0,0.0,0.0,28,16,kg_028_016,4.959158
kg_028_017,0.9999004476,0.0,0.0,0.0,9.63142e-05,28,17,kg_028_017,5.156593
kg_028_018,0.5247734931,0.0,0.0,0.0,0.241363249,28,18,kg_028_018,3.754713
kg_028_019,0.7696398638,0.0,0.0,0.0,0.0691136314,28,19,kg_028_019,4.399547
kg_028_020,0.1497364619,0.0,0.0,0.0,0.0164178978,28,20,kg_028_020,1.779187
kg_028_021,0.0008617054,0.0,0.0,0.0,0.0784146514,28,21,kg_028_021,1.147948
kg_028_022,0.0,0.0,0.0,0.0,0.0,28,22,kg_028_022,0.7986323
kg_028_023,0.0715598169,0.0,0.0,0.0,0.0,28,23,kg_028_023,1.112049
kg_028_024,0.8170396063,0.0,0.0,0.0,0.0,28,24,kg_028_024,4.442025
kg_028_025,0.8598745137,0.0,0.0,0.0,0.0,28,25,kg_028_025,4.572652
kg_028_026,0.9734582187,0.0,0.0,0.0,0.0,28,26,kg_028_026,5.131523
kg_028_027,0.6830162158,0.0,0.1262064437,0.0,0.1530462745,28,27,kg_028_027,6.123613
kg_028_028,0.8596538513,0.0,0.0,0.0,0.1305955207,28,28,kg_028_028,5.099133
kg_028_029,0.9257044875,0.0,0.0,0.0,0.0026080256,28,29,kg_028_029,5.034003
kg_028_030,1.0,0.0,0.0,0.0,0.0,28,30,kg_028_030,5.314737
kg_028_031,0.7867696887,0.0,0.0,0.0,0.1358172007,28,31,kg_028_031,4.719526
kg_028_032,0.5872535778,0.0,0.0,0.0,0.0016777343,28,32,kg_028_032,4.544587
kg_028_033,0.7538653552,0.0,0.0,0.0,0.0287831517,28,33,kg_028_033,42.19994
kg_028_034,0.6445591287,0.0,0.0,0.0,0.0024556507,28,34,kg_028_034,11.02291
kg_028_035,0.8211349864,0.0,0.0,0.0,0.0210861366,28,35,kg_028_035,5.103575
kg_028_036,0.417270843,0.0,0.0,0.0,0.5034637789,28,36,kg_028_036,5.294702
kg_028_037,0.0884874971,0.005535754,0.0,0.0,0.4705186576,28,37,kg_028_037,5.117278
kg_028_038,0.0,0.0435687265,0.0,0.0,0.4450659955,28,38,kg_028_038,2.887467
kg_028_039,0.0,0.0,0.0,0.0,0.0857458886,28,39,kg_028_039,3.0529
kg_028_040,0.0,0.2290924408,0.0,0.0,0.2286427704,28,40,kg_028_040,2.82443
kg_028_041,0.0,0.2880812286,0.0,0.0,0.1900016319,28,41,kg_028_041,1.946306
kg_028_042,0.0,0.0,0.0,0.0,0.0,28,42,kg_028_042,4.764227
kg_028_043,0.0,0.0,0.0,0.0,0.3807050429,28,43,kg_028_043,3.710428
kg_028_044,0.0,0.0,0.0,0.0,0.8438849181,28,44,kg_028_044,3.181665
kg_028_045,0.0,0.0,0.0,0.0,0.9851664366,28,45,kg_028_045,3.562594
kg_028_046,0.0,0.0,0.0,0.0,0.3200721714,28,46,kg_028_046,1.513236
kg_028_047,0.0,0.0,0.0,0.0,0.0,28,47,kg_028_047,0.02361231
kg_028_048,0.0,0.0,0.0,0.0,0.0,28,48,kg_028_048,0.5970834
kg_028_049,0.0,0.0,0.0,0.0,0.0,28,49,kg_028_049,0.8228556
kg_028_050,0.0,0.0,0.0,0.0,0.0,28,50,kg_028_050,0.7501864
kg_028_051,0.0212361505,0.0,0.0,0.0,0.1960186347,28,51,kg_028_051,1.450785
kg_028_052,0.715949469,0.0,0.0,0.0,0.2256191925,28,52,kg_028_052,4.147669
kg_028_053,0.8849290012,0.0,0.0,0.0,0.0873464686,28,53,kg_028_053,5.448671
kg_028_054,0.8215653627,0.0,0.0,0.0,0.0955898259,28,54,kg_028_054,5.404272
kg_028_055,0.4012795778,0.0,0.0,0.0,0.2159565802,28,55,kg_028_055,2.096988
kg_028_056,0.4604225916,0.0,0.0,0.0,0.1366985608,28,56,kg_028_056,3.374937
kg_028_057,0.0,0.0,0.0,0.0,0.0,28,57,kg_028_057,0.0
kg_028_058,0.0,0.0,0.0,0.0,0.0,28,58,kg_028_058,0.0
kg_028_059,0.0,0.0,0.0,0.0,0.0,28,59,kg_028_059,0.0
kg_028_060,0.0,0.0,0.0,0.0,0.0,28,60,kg_028_060,0.0
kg_028_061,0.0,0.0,0.0,0.0,0.0,28,61,kg_028_061,0.0
kg_028_062,0.0,0.0,0.0,0.0,0.0,28,62,kg_028_062,0.0
kg_028_063,0.0,0.0,0.0,0.0,0.0,28,63,kg_028_063,0.0
kg_028_064,0.0,0.0,0.0,0.0,0.0,28,64,kg_028_064,0.0
kg_028_065,0.0,0.0,0.0,0.0,0.0,28,65,kg_028_065,0.0
kg_028_066,0.0,0.0,0.0,0.0,0.0,28,66,kg_028_066,0.0
kg_028_067,0.0,0.0,0.0,0.0,0.0,28,67,kg_028_067,0.0
kg_028_068,0.0,0.0,0.0,0.0,0.0,28,68,kg_028_068,0.0
kg_028_069,0.0,0.0,0.0,0.0,0.0,28,69,kg_028_069,0.0
kg_029_000,0.0,0.0,0.0,0.0,0.0,29,0,kg_029_000,0.0
kg_029_001,0.0,0.0,0.0,0.0,0.0,29,1,kg_029_001,0.0
kg_029_002,0.0,0.0,0.0,0.0,0.0,29,2,kg_029_002,0.0
kg_029_003,0.0,0.0,0.0,0.0,0.0,29,3,kg_029_003,0.0
