obsnme,obsnme,obsval,response,response_org,offset
ucn1_00_037_027_010,ucn1_00_037_027_010,0.0005566047158990123,0.0002490319339863376,-1.4401881682179198e-06,0.0002504721221545555
ucn1_00_037_028_010,ucn1_00_037_028_010,0.001756917475195349,0.0007871880762722117,-3.4247875656951793e-06,0.0007906128638379069
ucn1_00_037_029_010,ucn1_00_037_029_010,0.005999897798059036,0.001596896686810114,-0.001103057322316452,0.002699954009126566
ucn1_00_037_030_010,ucn1_00_037_030_010,0.0007543337875070068,0.00016854708358926998,-0.00017090312078888302,0.000339450204378153
ucn1_00_037_031_010,ucn1_00_037_031_010,0.00431786316089731,0.001399720859882356,-0.0005433175625214336,0.0019430384224037895
ucn1_00_037_032_010,ucn1_00_037_032_010,0.0006297728084695192,-0.000161774148560149,-0.0004451719123714326,0.0002833977638112836
ucn1_00_037_038_010,ucn1_00_037_038_010,9.848207426570116e-05,4.447559105017587e-05,1.5865763061034812e-07,4.431693341956552e-05
ucn1_00_037_039_010,ucn1_00_037_039_010,0.000594728513435575,0.00026575002603154344,-1.8778050144652657e-06,0.0002676278310460087
ucn1_00_037_040_010,ucn1_00_037_040_010,0.0003641683090178375,0.00015510947856226846,-8.7662604957584e-06,0.00016387573905802687
ucn1_00_037_041_010,ucn1_00_037_041_010,0.00018295693176881967,5.653294498299416e-05,-2.5797674312974684e-05,8.233061929596884e-05
ucn1_00_037_042_010,ucn1_00_037_042_010,0.00021529164662847968,-1.4565557996941926e-05,-0.00011144679897975778,9.688124098281585e-05
ucn1_00_037_043_010,ucn1_00_037_043_010,0.00032946816278035584,-3.3353216692744413e-05,-0.00018161388994390452,0.0001482606732511601
ucn1_00_037_044_010,ucn1_00_037_044_010,0.0002936778622639576,-0.00013638435416198468,-0.0002685393921807656,0.00013215503801878092
ucn1_00_037_045_010,ucn1_00_037_045_010,0.0003427699055909344,-0.00018757769885244545,-0.0003418241563683659,0.00015424645751592047
ucn1_00_037_046_010,ucn1_00_037_046_010,0.00020931349789390892,-0.0001895835225295757,-0.0002837745965818347,9.4191074052259e-05
ucn1_00_037_047_010,ucn1_00_037_047_010,0.00014333673260775765,-0.0001125946458591779,-0.00017709617553266884,6.450152967349094e-05
ucn1_00_037_048_010,ucn1_00_037_048_010,0.0007899412001498228,0.0001240856296801137,-0.00023138791038730653,0.00035547354006742023
ucn1_00_037_049_010,ucn1_00_037_049_010,0.00023095249600463207,-0.00023737538491132624,-0.00034130400811341067,0.00010392862320208442
ucn1_00_037_050_010,ucn1_00_037_050_010,0.0001945814760775057,-0.00017738450259462916,-0.0002649461668295067,8.756166423487755e-05
ucn1_00_037_051_010,ucn1_00_037_051_010,0.0003762845487987142,-9.711255840167001e-05,-0.0002664406053610914,0.00016932804695942138
ucn1_00_037_052_010,ucn1_00_037_052_010,0.0002755235035525292,-0.00029772468409125735,-0.00042171026068989545,0.00012398557659863813
ucn1_00_037_053_010,ucn1_00_037_053_010,0.00019549554001758228,-0.0004362222319373486,-0.0005241952249452606,8.797299300791201e-05
ucn1_00_038_017_010,ucn1_00_038_017_010,0.0028769235578064395,-0.0002725778442890152,-0.001567193445301913,0.0012946156010128977
ucn1_00_038_018_010,ucn1_00_038_018_010,0.0011843892199618487,-0.0006803245722825492,-0.0012132997212653811,0.0005329751489828319
ucn1_00_038_019_010,ucn1_00_038_019_010,0.0039000551414664158,0.0010256877000287983,-0.0007293371136310886,0.0017550248136598869
ucn1_00_038_020_010,ucn1_00_038_020_010,0.0007339051901589659,0.00017692096216241117,-0.00015333637340912346,0.0003302573355715346
ucn1_00_038_021_010,ucn1_00_038_021_010,0.00036661381575310554,0.00016494420963748317,-3.2007451414311216e-08,0.00016497621708889748
ucn1_00_038_022_010,ucn1_00_038_022_010,0.0013919027384676475,0.0006266979131513673,3.4168084092597335e-07,0.0006263562323104413
ucn1_00_038_023_010,ucn1_00_038_023_010,0.00123716080645592,0.0005567162312797809,-6.131625383075861e-09,0.000556722362905164
ucn1_00_038_024_010,ucn1_00_038_024_010,0.0013259339886379467,0.0005968652903193333,1.9499543225727047e-07,0.000596670294887076
ucn1_00_038_025_010,ucn1_00_038_025_010,0.0013695312612089165,0.0006162229018583097,-6.616568570264139e-08,0.0006162890675440124
ucn1_00_038_026_010,ucn1_00_038_026_010,0.001478734538984769,0.0006656632735333004,2.327309901544618e-07,0.000665430542543146
ucn1_00_038_027_010,ucn1_00_038_027_010,0.0008888003398565932,0.0003970431141921941,-2.91703874327282e-06,0.0003999601529354669
ucn1_00_038_028_010,ucn1_00_038_028_010,0.00851619118840327,0.002457244812528378,-0.001375041222253093,0.003832286034781471
ucn1_00_038_029_010,ucn1_00_038_029_010,0.009707900706307315,0.0020074828810877016,-0.0023610724367505893,0.004368555317838291
ucn1_00_038_030_010,ucn1_00_038_030_010,0.0018613969202880426,0.00044409277040044785,-0.00039353584372917125,0.0008376286141296191
ucn1_00_038_031_010,ucn1_00_038_031_010,0.0008585024579435543,0.0003073486495067513,-7.897745656784808e-05,0.0003863261060745994
ucn1_00_038_032_010,ucn1_00_038_032_010,0.00047758907551316717,-0.0003097661867822812,-0.0005246812707632064,0.0002149150839809252
ucn1_00_038_040_010,ucn1_00_038_040_010,0.0002540644657231835,0.00010675956111120776,-7.569448464224805e-06,0.00011432900957543257
ucn1_00_038_041_010,ucn1_00_038_041_010,0.00027302096345891764,7.998668847789458e-05,-4.287274507861832e-05,0.0001228594335565129
ucn1_00_038_042_010,ucn1_00_038_042_010,0.0003837918184657466,0.0001240940619863347,-4.861225632325124e-05,0.00017270631830958595
ucn1_00_038_043_010,ucn1_00_038_043_010,0.0003904543704742828,9.382777045786777e-05,-8.187669625555946e-05,0.00017570446671342723
ucn1_00_038_044_010,ucn1_00_038_044_010,0.0004632402926803325,7.278201238209315e-05,-0.00013567611932405646,0.0002084581317061496
ucn1_00_038_045_010,ucn1_00_038_045_010,0.0007188843717323327,1.4560214414493535e-05,-0.0003089377528650561,0.00032349796727954965
ucn1_00_038_046_010,ucn1_00_038_046_010,0.00022070678363564093,-0.00010207991787807915,-0.00020139797051411755,9.93180526360384e-05
ucn1_00_038_047_010,ucn1_00_038_047_010,0.00018830817151904963,2.971778793654631e-05,-5.502088924702601e-05,8.473867718357232e-05
ucn1_00_038_048_010,ucn1_00_038_048_010,0.0002076258059808359,-0.00017879121903684306,-0.0002722228317282192,9.343161269137616e-05
ucn1_00_038_049_010,ucn1_00_038_049_010,0.0002001487815314333,-0.00018922608626426076,-0.00027929303795340573,9.006695168914497e-05
ucn1_00_038_050_010,ucn1_00_038_050_010,0.0002476673582765163,-0.000123326316484299,-0.0002347766277087313,0.00011145031122443232
ucn1_00_038_051_010,ucn1_00_038_051_010,0.00017439569343120974,-0.00020313409205498727,-0.00028161215409903164,7.847806204404437e-05
ucn1_00_038_052_010,ucn1_00_038_052_010,7.850336377731818e-05,-0.0003086200204819265,-0.00034394653418171967,3.532651369979318e-05
ucn1_00_038_053_010,ucn1_00_038_053_010,6.575368492982131e-05,-0.00032402304521348297,-0.00035361220343190256,2.9589158218419585e-05
ucn1_00_039_019_010,ucn1_00_039_019_010,0.0007573625750227122,-0.0006064660761412892,-0.0009472792349015097,0.00034081315876022044
ucn1_00_039_020_010,ucn1_00_039_020_010,0.0009442672165298439,0.00018836432589937818,-0.00023655592153905156,0.00042492024743842974
ucn1_00_039_021_010,ucn1_00_039_021_010,0.0002860493195795377,0.00012751209590579856,-1.210097904993419e-06,0.00012872219381079196
ucn1_00_039_022_010,ucn1_00_039_022_010,0.0008113563271748497,0.000365087959449496,-2.2387779186351478e-08,0.0003651103472286823
ucn1_00_039_023_010,ucn1_00_039_023_010,0.001321776150988388,0.0005944744307280252,-3.2483721674937455e-07,0.0005947992679447746
ucn1_00_039_024_010,ucn1_00_039_024_010,0.0012115086347658395,0.000545153525025957,-2.5360618670721195e-08,0.0005451788856446277
ucn1_00_039_025_010,ucn1_00_039_025_010,0.001214118553483174,0.0005463696178499569,1.6268782528613915e-08,0.0005463533490674282
ucn1_00_039_026_010,ucn1_00_039_026_010,0.001430796158025877,0.0006438217756066944,-3.649550495010731e-08,0.0006438582711116445
ucn1_00_039_027_010,ucn1_00_039_027_010,0.001485497068505198,0.0006684843871908137,1.0706363474678885e-08,0.000668473680827339
ucn1_00_039_028_010,ucn1_00_039_028_010,0.00288489033803804,0.001119554295595797,-0.00017864635652132098,0.001298200652117118
ucn1_00_039_029_010,ucn1_00_039_029_010,0.008707784018611395,0.0018545821291829161,-0.002063920679192211,0.003918502808375127
ucn1_00_039_030_010,ucn1_00_039_030_010,0.00711664122366573,0.0017994853456217267,-0.0014030032050278516,0.0032024885506495783
ucn1_00_039_031_010,ucn1_00_039_031_010,0.000735254584264195,0.0002557565458436429,-7.510801707524482e-05,0.0003308645629188877
ucn1_00_039_032_010,ucn1_00_039_032_010,0.000593768258914422,0.00022925467965388368,-3.794103685760618e-05,0.00026719571651148986
ucn1_00_039_040_010,ucn1_00_039_040_010,1.9062506883493866e-05,8.595254839798035e-06,1.7126742225795683e-08,8.57812809757224e-06
ucn1_00_039_041_010,ucn1_00_039_041_010,0.0006925541870981539,0.0002525888033263147,-5.906058086785451e-05,0.0003116493841941692
ucn1_00_039_042_010,ucn1_00_039_042_010,0.0008316560694381005,0.00021539055374485938,-0.0001588546775022858,0.0003742452312471452
ucn1_00_039_043_010,ucn1_00_039_043_010,0.000623173393155156,3.8196229190747515e-05,-0.00024223179772907264,0.00028042802691982015
ucn1_00_039_044_010,ucn1_00_039_044_010,0.0005149269053127893,-6.464675314706502e-05,-0.0002963638605378202,0.0002317171073907552
ucn1_00_039_045_010,ucn1_00_039_045_010,0.0009721796116338756,-2.098668311819338e-05,-0.00045846750835343736,0.000437480825235244
ucn1_00_039_046_010,ucn1_00_039_046_010,0.00024269216169946006,-9.06987831751728e-05,-0.00019991025593992981,0.00010921147276475701
ucn1_00_039_047_010,ucn1_00_039_047_010,0.00017909066186771382,1.5559485112889263e-05,-6.503131272758194e-05,8.05907978404712e-05
ucn1_00_039_050_010,ucn1_00_039_050_010,0.00017803411611162504,-0.000253572648767886,-0.0003336880010181173,8.011535225023126e-05
ucn1_00_039_051_010,ucn1_00_039_051_010,6.951613658614608e-05,-0.00021709542713912127,-0.000248377688602887,3.1282261463765735e-05
ucn1_00_040_019_010,ucn1_00_040_019_010,0.0013417006078188267,-0.00023945069460867894,-0.0008432159681271508,0.0006037652735184719
ucn1_00_040_020_010,ucn1_00_040_020_010,0.0008654201088729878,0.00028105790388505846,-0.00010838114510778597,0.00038943904899284445
ucn1_00_040_021_010,ucn1_00_040_021_010,0.0005290871026281213,0.00023060827295913632,-7.480923223518265e-06,0.00023808919618265457
ucn1_00_040_022_010,ucn1_00_040_022_010,0.0006760495286948943,0.00030422804810676377,5.760194061365256e-09,0.0003042222879127024
ucn1_00_040_023_010,ucn1_00_040_023_010,0.0013918466578024932,0.0006264322047322832,1.0120872116128882e-07,0.0006263309960111219
ucn1_00_040_024_010,ucn1_00_040_024_010,0.001365216162011019,0.0006144939147661646,1.4664186120617385e-07,0.0006143472729049585
ucn1_00_040_025_010,ucn1_00_040_025_010,0.0012592680051845798,0.0005664081694094162,-2.6243292364466456e-07,0.0005666706023330608
ucn1_00_040_026_010,ucn1_00_040_026_010,0.0014515960519659267,0.0006530705171310127,-1.4770625365424963e-07,0.0006532182233846669
ucn1_00_040_027_010,ucn1_00_040_027_010,0.0015156359269971919,0.0006822477973311937,2.1163018245743302e-07,0.0006820361671487363
ucn1_00_040_028_010,ucn1_00_040_028_010,0.002789477624069171,0.0012037705396263627,-5.149439120476414e-05,0.0012552649308311269
ucn1_00_040_029_010,ucn1_00_040_029_010,0.005274851505910604,0.0014632040894855384,-0.0009104790881742333,0.0023736831776597716
ucn1_00_040_030_010,ucn1_00_040_030_010,0.006755145665851736,0.0026294115568241097,-0.0004104039928091714,0.003039815549633281
ucn1_00_040_031_010,ucn1_00_040_031_010,0.0011123479794606724,0.00039895508822235113,-0.0001016015025349514,0.0005005565907573025
ucn1_00_040_032_010,ucn1_00_040_032_010,0.0008517519551523689,0.0002005593383007564,-0.00018272904151780955,0.00038328837981856594
ucn1_00_040_040_010,ucn1_00_040_040_010,1.4905058506238966e-05,6.705781345503788e-06,-1.494982303745684e-09,6.707276327807534e-06
ucn1_00_040_041_010,ucn1_00_040_041_010,0.0002634164995476118,0.00011031251891631325,-8.224905880112062e-06,0.00011853742479642531
ucn1_00_040_042_010,ucn1_00_040_042_010,0.00045181427165585507,0.00015760548294967668,-4.57109392954581e-05,0.00020331642224513476
ucn1_00_040_043_010,ucn1_00_040_043_010,0.0004155380836080254,4.9461257521183244e-05,-0.00013753088010242818,0.00018699213762361143
ucn1_00_040_044_010,ucn1_00_040_044_010,0.0006443776394998607,-2.0002483179799965e-05,-0.00030997242095473726,0.0002899699377749373
ucn1_00_040_045_010,ucn1_00_040_045_010,0.0014214492217017845,-0.0009942223002103766,-0.0016338744499761796,0.0006396521497658029
ucn1_00_040_051_010,ucn1_00_040_051_010,5.856407596911e-05,-0.00010870549708975224,-0.00013505933127585173,2.63538341860995e-05
ucn1_00_041_018_010,ucn1_00_041_018_010,0.00030783453596271116,3.137953679191921e-05,-0.00010714600439130079,0.00013852554118322
ucn1_00_041_019_010,ucn1_00_041_019_010,0.000923902551830638,-0.0003879161592232738,-0.0008036723075470609,0.0004157561483237871
ucn1_00_041_020_010,ucn1_00_041_020_010,0.0012172027844897196,0.00043197034841288773,-0.00011577090460748606,0.0005477412530203738
ucn1_00_041_021_010,ucn1_00_041_021_010,0.0016920988565610874,0.0006645604831550372,-9.688400229745215e-05,0.0007614444854524893
ucn1_00_041_022_010,ucn1_00_041_022_010,0.0008958664733730376,0.00040316777407898923,2.7861061122348526e-08,0.0004031399130178669
ucn1_00_041_023_010,ucn1_00_041_023_010,0.0014449363480580296,0.0006500965456185486,-1.2481100756475672e-07,0.0006502213566261133
ucn1_00_041_024_010,ucn1_00_041_024_010,0.0014366725579299591,0.0006465040720814722,1.421012990695697e-09,0.0006465026510684815
ucn1_00_041_025_010,ucn1_00_041_025_010,0.0014498787125818225,0.0006523847337124287,-6.068694939128369e-08,0.00065244542066182
ucn1_00_041_026_010,ucn1_00_041_026_010,0.0014943781242176995,0.0006723452686453467,-1.2488725261792635e-07,0.0006724701558979647
ucn1_00_041_027_010,ucn1_00_041_027_010,0.0015259773021298224,0.0006864945309020958,-1.95255056324277e-07,0.0006866897859584201
ucn1_00_041_028_010,ucn1_00_041_028_010,0.003109248998366739,0.0013448900526231255,-5.427199664190684e-05,0.0013991620492650324
ucn1_00_041_029_010,ucn1_00_041_029_010,0.007297674582060937,0.0019227670214696055,-0.0013611865404578158,0.0032839535619274213
ucn1_00_041_030_010,ucn1_00_041_030_010,0.00524489743097826,0.0019179499655862528,-0.0004422538783539638,0.0023602038439402167
ucn1_00_041_031_010,ucn1_00_041_031_010,0.001612233435784142,0.000387719612202026,-0.0003377854339008379,0.0007255050461028639
ucn1_00_041_032_010,ucn1_00_041_032_010,0.001579788987826942,0.0004198591467540102,-0.00029104589776811357,0.0007109050445221238
ucn1_00_041_033_010,ucn1_00_041_033_010,0.0019492388365167765,0.00015886657906466766,-0.0007182908973678817,0.0008771574764325494
ucn1_00_041_034_010,ucn1_00_041_034_010,0.0003930171501261632,-0.0007629545803865692,-0.0009398122979433427,0.00017685771755677343
ucn1_00_041_041_010,ucn1_00_041_041_010,0.00015557702986412658,6.45616481978419e-05,-5.448015241015048e-06,7.000966343885695e-05
ucn1_00_041_042_010,ucn1_00_041_042_010,0.00039360947695310413,0.00014519232645007272,-3.193193817882411e-05,0.00017712426462889683
ucn1_00_041_043_010,ucn1_00_041_043_010,0.00041379527773838834,7.465262041873789e-05,-0.00011155525456353685,0.00018620787498227473
ucn1_00_041_044_010,ucn1_00_041_044_010,0.0012294953535971307,-0.00024467536518486236,-0.0007979482743035711,0.0005532729091187088
ucn1_00_042_019_010,ucn1_00_042_019_010,0.003812946364447017,0.0007491645360639949,-0.0009666613279371626,0.0017158258640011575
ucn1_00_042_020_010,ucn1_00_042_020_010,0.0011793516739830555,0.0004189602406802843,-0.00011174801261209057,0.0005307082532923749
ucn1_00_042_021_010,ucn1_00_042_021_010,0.001795535980356929,0.0004609441751914831,-0.00034704701596913483,0.0008079911911606179
ucn1_00_042_022_010,ucn1_00_042_022_010,0.0009047100080797436,0.00034111878351283616,-6.600072012304842e-05,0.0004071195036358846
ucn1_00_042_023_010,ucn1_00_042_023_010,0.0014694722873896276,0.0006561893929013656,-5.0731364239667994e-06,0.0006612625293253324
ucn1_00_042_024_010,ucn1_00_042_024_010,0.0005082945535689206,0.00022540186763556172,-3.330681470452514e-06,0.00022873254910601423
ucn1_00_042_025_010,ucn1_00_042_025_010,0.0005417262755593963,0.00022860491570389868,-1.5171908297829662e-05,0.00024377682400172833
ucn1_00_042_026_010,ucn1_00_042_026_010,0.0005308403763192993,0.00018912795318733815,-4.9750216156346494e-05,0.00023887816934368465
ucn1_00_042_027_010,ucn1_00_042_027_010,0.0016076300961712859,0.0007217461408753018,-1.6874024017768345e-06,0.0007234335432770786
ucn1_00_042_028_010,ucn1_00_042_028_010,0.007074473880865453,0.0019187217198606131,-0.0012647915265288402,0.0031835132463894533
ucn1_00_042_029_010,ucn1_00_042_029_010,0.005213301917863396,0.0015932393536604817,-0.000752746509378046,0.002345985863038528
ucn1_00_042_030_010,ucn1_00_042_030_010,0.007818008701047959,0.0018501660467714388,-0.0016679378687001424,0.003518103915471581
ucn1_00_042_031_010,ucn1_00_042_031_010,0.00680434584935047,0.0014545551710845686,-0.0016074004611231429,0.0030619556322077114
ucn1_00_042_032_010,ucn1_00_042_032_010,0.0007425268025736153,0.0001255251429160873,-0.00020861191824203952,0.0003341370611581268
ucn1_00_042_033_010,ucn1_00_042_033_010,0.0005141718577561505,-0.0005545253712088106,-0.0007859027071990783,0.0002313773359902677
ucn1_00_042_034_010,ucn1_00_042_034_010,0.000287563939990848,-0.0007620827422321674,-0.000891486515228049,0.00012940377299588157
ucn1_00_042_035_010,ucn1_00_042_035_010,0.00030869777683858703,-0.0007050573769102173,-0.0008439713764875815,0.00013891399957736416
ucn1_00_042_043_010,ucn1_00_042_043_010,0.0003880959415734757,0.0001739759890390075,-6.671846690565462e-07,0.00017464317370806403
ucn1_00_043_018_010,ucn1_00_043_018_010,0.00433450450154909,0.0009202843422180379,-0.0010302426834790524,0.0019505270256970904
ucn1_00_043_019_010,ucn1_00_043_019_010,0.001245567020194578,0.0002839566894048774,-0.00027654846968268266,0.0005605051590875601
ucn1_00_043_020_010,ucn1_00_043_020_010,0.0018519421638199059,0.0003665777481826259,-0.00046679622553633164,0.0008333739737189576
ucn1_00_043_021_010,ucn1_00_043_021_010,0.0006695695384515437,-0.0006148612795979144,-0.0009161675719011091,0.00030130629230319466
ucn1_00_043_022_010,ucn1_00_043_022_010,0.0013254044842167369,0.0003200289420943923,-0.0002764030758031393,0.0005964320178975316
ucn1_00_043_023_010,ucn1_00_043_023_010,0.002990077564022477,0.0010099285743888319,-0.0003356063294212827,0.0013455349038101144
