obsnme,obsval
ucn1_00_066_032_010,0.0008322340482481942
ucn1_00_066_033_010,0.0024019921463880605
ucn1_00_066_034_010,0.0018178855497007333
ucn1_00_066_035_010,0.0014387320304573494
ucn1_00_066_036_010,0.0011507904483932076
ucn1_00_066_037_010,0.001635215008566004
ucn1_00_066_038_010,0.0020416939914523887
ucn1_00_066_039_010,0.002423677781656712
ucn1_00_066_040_010,0.0022164606228077086
ucn1_00_066_041_010,0.0012423274988461496
ucn1_00_066_042_010,0.0007270627880225328
ucn1_00_066_043_010,0.00039983419333573653
ucn1_00_066_044_010,0.0005582621688791353
ucn1_00_066_045_010,0.0009962322981499174
ucn1_00_066_046_010,0.00010326673893984277
ucn1_00_067_011_010,0.003116657606237955
ucn1_00_067_012_010,0.0038570698235270142
ucn1_00_067_013_010,0.003716940998379925
ucn1_00_067_014_010,0.002647649382872414
ucn1_00_067_015_010,0.0008077369276373858
ucn1_00_067_016_010,0.0006578442878974698
ucn1_00_067_017_010,0.0008709411791797402
ucn1_00_067_018_010,0.0013465907735506243
ucn1_00_067_019_010,0.0024103096855801944
ucn1_00_067_020_010,0.0026138017068674537
ucn1_00_067_021_010,0.002785404324199101
ucn1_00_067_022_010,0.001130424357845806
ucn1_00_067_023_010,0.0026903517587780843
ucn1_00_067_024_010,0.0024073445993487183
ucn1_00_067_025_010,0.0014341297703843003
ucn1_00_067_026_010,0.0009384337215824884
ucn1_00_067_027_010,0.0008895228464370392
ucn1_00_067_028_010,0.0008620455673890748
ucn1_00_067_029_010,0.0011035628615522466
ucn1_00_067_030_010,0.0020548243423793773
ucn1_00_067_031_010,0.00048003974447104495
ucn1_00_067_032_010,0.001188530979797271
ucn1_00_067_033_010,0.0010819844186568024
ucn1_00_067_034_010,0.00176509290603508
ucn1_00_067_035_010,0.001006260091362599
ucn1_00_067_036_010,0.0008190619467997315
ucn1_00_067_037_010,0.0009125357704027491
ucn1_00_067_038_010,0.0026977952673126982
ucn1_00_067_039_010,0.003429569124678069
ucn1_00_067_040_010,0.002854050196460128
ucn1_00_067_041_010,0.001694659383129886
ucn1_00_067_042_010,0.0005514987646413862
ucn1_00_067_043_010,0.0006002614983638347
ucn1_00_067_044_010,0.00037912186207101473
ucn1_00_067_045_010,0.0008329175744940823
ucn1_00_067_046_010,0.0007687865689526464
ucn1_00_067_047_010,0.00014526864832227617
ucn1_00_068_010_010,0.0030881034034589507
ucn1_00_068_011_010,0.003075454903656272
ucn1_00_068_012_010,0.0025476041089212355
ucn1_00_068_013_010,0.002548582916996058
ucn1_00_068_014_010,0.0009764535666511908
ucn1_00_068_015_010,0.0012559229822418489
ucn1_00_068_016_010,0.003197081498656742
ucn1_00_068_017_010,0.0009518039428017253
ucn1_00_068_018_010,0.001929827193952801
ucn1_00_068_019_010,0.002196017029463891
ucn1_00_068_020_010,0.002531921066320493
ucn1_00_068_021_010,0.0008240015797604884
ucn1_00_068_022_010,0.0017442564116465474
ucn1_00_068_023_010,0.000980838691760256
ucn1_00_068_024_010,0.0012180244241382992
ucn1_00_068_025_010,0.0014989955509135367
ucn1_00_068_026_010,0.0009677135616979336
ucn1_00_068_027_010,0.0019667060364729535
ucn1_00_068_028_010,0.0009872914481059414
ucn1_00_068_029_010,0.0005793007099803779
ucn1_00_068_030_010,0.0007494205706145709
ucn1_00_068_031_010,0.0013441141904682273
ucn1_00_068_032_010,0.0013919469927583363
ucn1_00_068_033_010,0.0013746371547430365
ucn1_00_068_034_010,0.00042322451220872437
ucn1_00_068_035_010,0.000614045018604155
ucn1_00_068_036_010,0.0007269661386574462
ucn1_00_068_037_010,0.00055994609360216
ucn1_00_068_038_010,0.0029336697290715634
ucn1_00_068_039_010,0.003530803314698132
ucn1_00_068_040_010,0.003611464887218188
ucn1_00_068_041_010,0.0021596210501303413
ucn1_00_068_042_010,0.0010199592219907792
ucn1_00_068_043_010,0.0007859544934303604
ucn1_00_068_044_010,0.0005287124410075343
ucn1_00_068_045_010,0.0006646173430961488
ucn1_00_068_046_010,0.0010652728561363117
ucn1_00_068_047_010,0.0009773384388709894
ucn1_00_068_048_010,0.0004936848308683758
ucn1_00_069_010_010,0.00241401723825829
ucn1_00_069_011_010,0.003293214599654866
ucn1_00_069_012_010,0.0029655153992616786
ucn1_00_069_013_010,0.0011513886049131755
ucn1_00_069_014_010,0.0016013654986488798
ucn1_00_069_015_010,0.0010191376745076162
ucn1_00_069_016_010,0.0009286405834219009
ucn1_00_069_017_010,0.0005712314103001766
ucn1_00_069_018_010,0.0014768026621890503
ucn1_00_069_019_010,0.0011632758420896112
ucn1_00_069_020_010,0.0025734740500450853
ucn1_00_069_021_010,0.0012250329193447178
ucn1_00_069_022_010,0.001337209025601472
ucn1_00_069_023_010,0.0010613440417008488
ucn1_00_069_024_010,0.0008319194562470232
ucn1_00_069_025_010,0.002700096848367624
ucn1_00_069_026_010,0.0011201917315434712
ucn1_00_069_027_010,0.0013180196464895354
ucn1_00_069_028_010,0.0026199340514906078
ucn1_00_069_029_010,0.001747613137361388
ucn1_00_069_030_010,0.0009581530838842856
ucn1_00_069_031_010,0.0026160603621222644
ucn1_00_069_032_010,0.0009118914375737551
ucn1_00_069_033_010,0.0013224472193255734
ucn1_00_069_034_010,0.00039110284004982793
ucn1_00_069_035_010,0.00047455960694811286
ucn1_00_069_036_010,0.0005977507393720449
ucn1_00_069_037_010,0.0007182227984814586
ucn1_00_069_038_010,0.0028884281046952613
ucn1_00_069_039_010,0.0023220232768262
ucn1_00_069_040_010,0.003263327998016113
ucn1_00_069_041_010,0.001835340043642323
ucn1_00_069_042_010,0.0008820839099887032
ucn1_00_069_043_010,0.0006852302166398706
ucn1_00_069_044_010,0.0004930000782095934
ucn1_00_069_045_010,0.00073898576904974
ucn1_00_069_046_010,0.0016225202180608696
ucn1_00_069_047_010,0.0007665422924285385
ucn1_00_069_048_010,0.0007602878058232457
ucn1_00_070_010_010,0.0014024285660686898
ucn1_00_070_011_010,0.0005685388968313443
ucn1_00_070_012_010,0.002913551709883852
ucn1_00_070_013_010,0.0013795104105272047
ucn1_00_070_014_010,0.0010186742784630974
ucn1_00_070_015_010,0.001907119172622483
ucn1_00_070_016_010,0.0017375018115750702
ucn1_00_070_017_010,0.0011693334380613197
ucn1_00_070_018_010,0.001178314156530508
ucn1_00_070_019_010,0.001906455112284869
ucn1_00_070_020_010,0.0016070678378041659
ucn1_00_070_021_010,0.0017187509507975674
ucn1_00_070_022_010,0.0007954818972596042
ucn1_00_070_023_010,0.001310981978870446
ucn1_00_070_024_010,0.001820609290435067
ucn1_00_070_025_010,0.0015791797191111656
ucn1_00_070_026_010,0.0007363406763149006
ucn1_00_070_027_010,0.0018115188306823283
ucn1_00_070_028_010,0.002105810642488404
ucn1_00_070_029_010,0.0015571022638160414
ucn1_00_070_030_010,0.0030253433114707643
ucn1_00_070_031_010,0.0026169915085500635
ucn1_00_070_032_010,0.0008665363519932337
ucn1_00_070_033_010,0.000996720919902246
ucn1_00_070_034_010,0.0004150091765596412
ucn1_00_070_035_010,0.0009513990945504018
ucn1_00_070_036_010,0.0019736387945679906
ucn1_00_070_037_010,0.0018828769326706854
ucn1_00_070_038_010,0.0020213804512363475
ucn1_00_070_039_010,0.0017114259524993222
ucn1_00_070_040_010,0.002929816880276939
ucn1_00_070_041_010,0.0013781194815773556
ucn1_00_070_042_010,0.0007418782645036734
ucn1_00_070_043_010,0.0004525375110843159
ucn1_00_070_044_010,0.0004857683147721082
ucn1_00_070_045_010,0.0012495753313162185
ucn1_00_070_046_010,0.001034121499571145
ucn1_00_070_047_010,0.0005272040047761986
ucn1_00_070_048_010,0.0007603304020118889
ucn1_00_070_049_010,0.0005549762011803428
ucn1_00_071_010_010,0.003078583667132812
ucn1_00_071_011_010,0.00209261589258503
ucn1_00_071_012_010,0.0031531610136208425
ucn1_00_071_013_010,0.001974315236786171
ucn1_00_071_014_010,0.0007449464329016319
ucn1_00_071_015_010,0.0011516515930918255
ucn1_00_071_016_010,0.0015194354435620091
ucn1_00_071_017_010,0.0010822191087363066
ucn1_00_071_018_010,0.001418179163943563
ucn1_00_071_019_010,0.0016752665780037205
ucn1_00_071_020_010,0.0027447327463744394
ucn1_00_071_021_010,0.0015581701515956226
ucn1_00_071_022_010,0.0012252593255325924
ucn1_00_071_023_010,0.002078991324805875
ucn1_00_071_024_010,0.001133728399753423
ucn1_00_071_025_010,0.000675734455570573
ucn1_00_071_026_010,0.0012226647106451517
ucn1_00_071_027_010,0.002423895220697971
ucn1_00_071_028_010,0.0028289606270411206
ucn1_00_071_029_010,0.005182129699458425
ucn1_00_071_030_010,0.0007386515032393371
ucn1_00_071_031_010,0.0046051180775631565
ucn1_00_071_032_010,0.0011213219053438086
ucn1_00_071_033_010,0.0005013057812597196
ucn1_00_071_034_010,0.0012035354178443387
ucn1_00_071_035_010,0.0010358535770608904
ucn1_00_071_036_010,0.0017529913734874835
ucn1_00_071_037_010,0.00156719518682726
ucn1_00_071_038_010,0.002596339380769628
ucn1_00_071_039_010,0.0009339688001216997
ucn1_00_071_040_010,0.0005817797812607111
ucn1_00_071_041_010,0.000532272404453702
ucn1_00_071_042_010,0.0003934144998957649
ucn1_00_071_043_010,0.000360338755308212
ucn1_00_071_044_010,0.0005653658498343568
ucn1_00_071_045_010,0.0009657154126772929
ucn1_00_071_046_010,0.0006140675730562277
ucn1_00_071_047_010,0.0005338245594675679
ucn1_00_071_048_010,0.0005790939961894863
ucn1_00_071_049_010,0.00035917362691512437
ucn1_00_072_010_010,0.002675641114734988
ucn1_00_072_011_010,0.0022466800553027372
ucn1_00_072_012_010,0.0016684660604013536
ucn1_00_072_013_010,0.0006747568319295074
ucn1_00_072_014_010,0.0006839769475715259
ucn1_00_072_015_010,0.0013143021646157195
ucn1_00_072_016_010,0.0011829331804753711
ucn1_00_072_017_010,0.0011200683969566987
ucn1_00_072_018_010,0.0011027758645345527
ucn1_00_072_019_010,0.0012009965913640224
ucn1_00_072_020_010,0.001497139840319173
ucn1_00_072_021_010,0.0012997531187226045
ucn1_00_072_022_010,0.0012508367267829786
ucn1_00_072_023_010,0.0011617433780529577
ucn1_00_072_024_010,0.0011514962569510036
ucn1_00_072_025_010,0.0012249079311632057
ucn1_00_072_026_010,0.002921257258223331
ucn1_00_072_027_010,0.003158077625158806
ucn1_00_072_028_010,0.0020012134942950515
ucn1_00_072_029_010,0.0032431066111365085
ucn1_00_072_030_010,0.0005877022666763083
ucn1_00_072_031_010,0.0005498296324364341
ucn1_00_072_032_010,0.002212151924658965
ucn1_00_072_033_010,0.004640475018764265
ucn1_00_072_034_010,0.0013516878494484828
ucn1_00_072_035_010,0.001872578137610084
ucn1_00_072_036_010,0.0015575871277675104
ucn1_00_072_037_010,0.0011312085822058448
ucn1_00_072_038_010,0.0024502211539885873
ucn1_00_072_039_010,0.0019859302137787103
ucn1_00_072_040_010,0.0007191281131337348
ucn1_00_072_041_010,0.0004856474995664824
ucn1_00_072_042_010,0.00038838334667683455
ucn1_00_072_043_010,0.0003651681372504466
ucn1_00_072_044_010,0.0009335972240384402
ucn1_00_072_045_010,0.0007747214666564405
ucn1_00_072_046_010,0.0004945653957256124
ucn1_00_072_047_010,0.000483618380825999
ucn1_00_072_048_010,0.0008269774559937567
ucn1_00_072_049_010,0.0006428219910601569
ucn1_00_072_050_010,7.109452195978874e-05
ucn1_00_073_011_010,0.002659685017906307
ucn1_00_073_012_010,0.0015069610829327815
ucn1_00_073_013_010,0.001270041019318609
ucn1_00_073_014_010,0.0006916261082620495
ucn1_00_073_015_010,0.0007144645810781279
ucn1_00_073_016_010,0.0006714368374837651
ucn1_00_073_017_010,0.001034546947122771
ucn1_00_073_018_010,0.001272908475250109
ucn1_00_073_019_010,0.0012901059401168506
ucn1_00_073_020_010,0.0006702035919506765
ucn1_00_073_021_010,0.0014969358098539042
ucn1_00_073_022_010,0.0012973595766437645
ucn1_00_073_023_010,0.0017854665293706646
ucn1_00_073_024_010,0.0016123198143791879
ucn1_00_073_025_010,0.0023335834507613807
ucn1_00_073_026_010,0.0023697537960095843
ucn1_00_073_027_010,0.0022258639377437345
ucn1_00_073_028_010,0.0008730266443313647
ucn1_00_073_029_010,0.0015677136242730374
ucn1_00_073_030_010,0.0009253794327980928
ucn1_00_073_031_010,0.0014702318825182933
ucn1_00_073_032_010,0.0012713792245078756
ucn1_00_073_033_010,0.0011791795694568283
ucn1_00_073_034_010,0.002002714366358429
ucn1_00_073_035_010,0.0005075914105891749
ucn1_00_073_036_010,0.000921628828590877
ucn1_00_073_037_010,0.002860324122097418
ucn1_00_073_038_010,0.004115744846464861
ucn1_00_073_039_010,0.004656291288939272
ucn1_00_073_040_010,0.000822539183336141
ucn1_00_073_041_010,0.0007139874430877844
ucn1_00_073_042_010,0.0005126822728256465
ucn1_00_073_043_010,0.00036915250174944427
ucn1_00_073_044_010,0.0009981694348396675
ucn1_00_073_045_010,0.0006305412223066801
ucn1_00_073_046_010,0.0012203027179539278
ucn1_00_073_047_010,0.0011697295577106951
ucn1_00_073_048_010,0.0009575608105713161
ucn1_00_073_049_010,0.0005220704835041857
ucn1_00_073_050_010,0.0003793758847569632
ucn1_00_074_012_010,0.003277924640776637
ucn1_00_074_013_010,0.0027794621930938308
ucn1_00_074_014_010,0.0006934528429583808
ucn1_00_074_015_010,0.0005335900531947314
ucn1_00_074_016_010,0.0008305653974111425
ucn1_00_074_017_010,0.0007388884119665248
ucn1_00_074_018_010,0.0007976222799771874
ucn1_00_074_019_010,0.0010534550597637335
ucn1_00_074_020_010,0.0005581639224222593
ucn1_00_074_021_010,0.0006542922808498824
ucn1_00_074_022_010,0.0007936809534729922
ucn1_00_074_023_010,0.000822144594561156
ucn1_00_074_024_010,0.0006670413313524693
ucn1_00_074_025_010,0.0022328392149753616
ucn1_00_074_026_010,0.0011629596750902156
ucn1_00_074_027_010,0.0008851545582059552
ucn1_00_074_028_010,0.001051805615514586
ucn1_00_074_029_010,0.0019270184480327988
ucn1_00_074_030_010,0.0005206327944078489
ucn1_00_074_031_010,0.00047887227740971584
ucn1_00_074_032_010,0.0035087339954367673
ucn1_00_074_033_010,0.0006708368048854642
ucn1_00_074_034_010,0.00020092433715812174
ucn1_00_074_035_010,0.0008157930402690897
ucn1_00_074_036_010,0.0008222474936503371
ucn1_00_074_037_010,0.0034137562394739346
ucn1_00_074_038_010,0.0032982622202697405
ucn1_00_074_039_010,0.0026763784042377926
ucn1_00_074_040_010,0.0011591653585365685
ucn1_00_074_041_010,0.0005560070532189789
ucn1_00_074_042_010,0.0005021938495288869
ucn1_00_074_043_010,0.0003823469856112749
ucn1_00_074_044_010,0.0007968057544799745
ucn1_00_074_045_010,0.0004997510442041792
ucn1_00_074_046_010,0.0007918992826766966
ucn1_00_074_047_010,0.0015268983044017719
ucn1_00_074_048_010,0.0008513806596787056
ucn1_00_074_049_010,0.0006613784662923714
ucn1_00_074_050_010,0.00020872951660672748
ucn1_00_075_012_010,0.0014404184443621848
ucn1_00_075_013_010,0.001979331722308025
ucn1_00_075_014_010,0.0006112488036269716
ucn1_00_075_015_010,0.0003724881165051751
ucn1_00_075_016_010,0.00044720339054796687
ucn1_00_075_017_010,0.0006958098915938897
ucn1_00_075_018_010,0.0007386979410862771
ucn1_00_075_019_010,0.0007864953006591625
ucn1_00_075_020_010,0.0009166100133623804
ucn1_00_075_021_010,0.000686211124240787
ucn1_00_075_022_010,0.000826028710143726
ucn1_00_075_023_010,0.0007787087625405518
ucn1_00_075_024_010,0.0008842989024931085
ucn1_00_075_025_010,0.0017289413719091603
ucn1_00_075_026_010,0.0013022447084594425
ucn1_00_075_027_010,0.0008552970754857009
ucn1_00_075_028_010,0.0006734043628283072
ucn1_00_075_029_010,0.0017032092035563196
ucn1_00_075_030_010,0.0006589476552718516
ucn1_00_075_031_010,0.0007041528448213467
ucn1_00_075_032_010,0.003530618038295193
ucn1_00_075_033_010,0.001449837549158259
ucn1_00_075_034_010,0.0002597216380875752
ucn1_00_075_035_010,0.0007212689765185173
ucn1_00_075_036_010,0.005167531558077455
ucn1_00_075_037_010,0.00044283416930564884
ucn1_00_075_038_010,0.0006381187669145979
ucn1_00_075_039_010,0.0008060196925784807
ucn1_00_075_040_010,0.0009861132082280746
ucn1_00_075_041_010,0.00038940142050790285
ucn1_00_075_042_010,0.000403186525076899
ucn1_00_075_043_010,0.0004708314576161415
ucn1_00_075_044_010,0.0007598249889051964
ucn1_00_075_045_010,0.0007892416995283199
ucn1_00_075_046_010,0.0010379908932752788
ucn1_00_075_047_010,0.0011768874408555569
ucn1_00_075_048_010,0.0007603885089579611
ucn1_00_075_049_010,0.0006678171826606814
ucn1_00_075_050_010,0.00026079156288870436
ucn1_00_076_012_010,0.0006410765333182281
ucn1_00_076_013_010,0.0004413275360113507
ucn1_00_076_014_010,0.0005366835825109696
ucn1_00_076_015_010,0.0005471752168412814
ucn1_00_076_016_010,0.0009883774757006036
ucn1_00_076_017_010,0.0008716710545087372
ucn1_00_076_018_010,0.0006700507359323098
ucn1_00_076_019_010,0.00112367804335719
ucn1_00_076_020_010,0.0012443639078611548
ucn1_00_076_021_010,0.0009130923927410137
ucn1_00_076_022_010,0.0007260684949840172
ucn1_00_076_023_010,0.0006580805269622855
ucn1_00_076_024_010,0.0007410270624438732
ucn1_00_076_025_010,0.000950941641653509
ucn1_00_076_026_010,0.0009949281415820835
ucn1_00_076_027_010,0.0011297812433761906
ucn1_00_076_028_010,0.0008037228786855775
ucn1_00_076_029_010,0.0006818398350392767
ucn1_00_076_030_010,0.0015832133782044456
ucn1_00_076_031_010,0.001084162654288233
ucn1_00_076_032_010,0.002508430467026127
ucn1_00_076_033_010,0.004095783241619791
ucn1_00_076_034_010,0.0018041204808289378
ucn1_00_076_035_010,0.0006017821258881963
ucn1_00_076_036_010,0.0004380682500327422
ucn1_00_076_037_010,0.0007354364754945522
ucn1_00_076_038_010,0.0008303869512435196
ucn1_00_076_039_010,0.001374086003955394
ucn1_00_076_040_010,0.0009666632507197497
ucn1_00_076_041_010,0.0006188721695554454
ucn1_00_076_042_010,0.0005601488244744001
ucn1_00_076_043_010,0.0006316556502303869
ucn1_00_076_044_010,0.0015408780469040925
ucn1_00_076_045_010,0.0017004381253751682
ucn1_00_076_046_010,0.0014772371283918147
ucn1_00_076_047_010,0.0009010678883194871
ucn1_00_076_048_010,0.0008188180990401709
ucn1_00_076_049_010,0.00026811197876219024
ucn1_00_076_050_010,0.00012900174725007766
ucn1_00_077_012_010,0.0005353270653598873
ucn1_00_077_013_010,0.0009537303845620485
ucn1_00_077_014_010,0.0015793925756335408
ucn1_00_077_015_010,0.00030477759500150553
ucn1_00_077_016_010,0.000440930255911738
ucn1_00_077_017_010,0.0009317777571379966
ucn1_00_077_018_010,0.0006902086062828207
ucn1_00_077_019_010,0.0009029977691632541
ucn1_00_077_020_010,0.0008105469005610567
ucn1_00_077_022_010,0.0005008352609247065
ucn1_00_077_023_010,0.00048708007284715504
ucn1_00_077_024_010,0.0006334656147454885
ucn1_00_077_025_010,0.0006580275364213718
ucn1_00_077_026_010,0.0010476943278291521
ucn1_00_077_027_010,0.0012053714807866481
ucn1_00_077_028_010,0.0011903855658137934
ucn1_00_077_029_010,0.0010222484773155095
ucn1_00_077_030_010,0.001624096788663472
ucn1_00_077_031_010,0.0015290439044213574
ucn1_00_077_032_010,0.0013566339337999066
ucn1_00_077_033_010,0.004259964597769165
ucn1_00_077_034_010,0.0019446763856302174
ucn1_00_077_035_010,0.002074584570596743
ucn1_00_077_036_010,0.0005270031743400568
ucn1_00_077_037_010,0.0005290778595946298
ucn1_00_077_038_010,0.0006121083472668262
ucn1_00_077_039_010,0.006770321543241366
ucn1_00_077_040_010,0.001530121010691111
ucn1_00_077_041_010,0.0010366988670459923
ucn1_00_077_042_010,0.001069684936982383
ucn1_00_077_043_010,0.0008830556457452581
ucn1_00_077_044_010,0.0018837101775363231
ucn1_00_077_045_010,0.001304596245606809
ucn1_00_077_046_010,0.0011015217693060525
ucn1_00_077_047_010,0.0008909040155575921
ucn1_00_077_048_010,0.0005752071259526683
ucn1_00_077_049_010,0.00037382281487387996
ucn1_00_077_050_010,0.00021262147170470725
ucn1_00_078_013_010,0.00029100733325637386
ucn1_00_078_014_010,0.00193664774903132
ucn1_00_078_015_010,0.00022540089346603413
ucn1_00_078_016_010,0.0010883118330610707
ucn1_00_078_017_010,0.0006210184805299347
ucn1_00_078_018_010,0.0006157511697667238
ucn1_00_078_023_010,0.0006014484048577494
ucn1_00_078_024_010,0.0005811832549666169
ucn1_00_078_025_010,0.0006027063677102562
ucn1_00_078_026_010,0.0009364732918397964
ucn1_00_078_027_010,0.0008706701057355158
ucn1_00_078_028_010,0.0010743402251185141
ucn1_00_078_029_010,0.0016506593886521483
ucn1_00_078_030_010,0.001001827841777334
ucn1_00_078_031_010,0.003091446343282586
ucn1_00_078_032_010,0.0022567606487554816
ucn1_00_078_033_010,0.0035724231150055853
